================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۲۲_۱۸۰۰۵۶.wav
Total Segs  : 2068
[03:23:42.820 --> 03:23:47.820]  شما دنبال موقع گرفتن باشیم اون بیمارستانی که چه را ترانسوال آوانی گفتی؟
[03:23:47.820 --> 03:24:30.820]  حالا بیمارستان نیست مانو چون خوریشو زدیم و همه چشم داره خب نه اون بیمارستان دستگاهی که داره بهتره؟ اصلاً نه، اصلاً دیگه دستگاهی نیست همه کاره مانو انجام شده، تشخیصش مشخصه همین‌جا هم دکتر گوهرشای اینجا همین‌تونه شروع کنن خودم هم دکتر غلاویه دکتر سنجایی که از این دکترهای دوستانجایی کمتر بر اخلاقیه ماشهد اگه میخواد بیایید پاستور یک دکتر فرید اون موردی موردی موردن ولی تا اون بریم این کم بیرون میشه فعلا دکتر غلاویه بریم ببینیم ماشد اگر میخوان دیگه پاستور یک دوتا فریدی موردی موردن ولی تا اون بریم یکم دیگه میشه فعلا دوتا قربی بریم بریم مامان چون مادر دوتا قربی ریزه همه معیز رو میدونه.
[03:24:30.820 --> 03:24:32.820]  مثل دیگه اون رضایی برای فصلی؟
[03:24:32.820 --> 03:24:59.900]  اصلاً من گوه من شیست سال ماشد مطلب شدم رضایی اونها علم نداره که فقط هوتله ما اون که دنبال مکانه خوشگلی میگرده ما معیزمون خوب برشن اینا همه هوتلینگه یعنی فقط من مرگزمونم میخوام که علمی باشیم چون این بیماری سر و خوردگی هیچی سادگی نیست یا مثلاً عمل قلب خوبالا بریم رزده هوتلینگ داره تمیزه اینجور چیزی نیست مخواهی برامون من از هفت سالگی تا بیست سالگی داروی کمکونه میبینم خوب تقسیزی کنم.
[03:25:00.000 --> 03:25:30.000]  از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور، از اینجور.
[03:25:30.000 --> 03:25:57.000]  حالا میگم دیگه نگران نباشید. مونتا دیگه بیماری ما‌ها نور شدید بشه و شما جنتیک توی پدرتون هم همین خیلی برنامه زد باشید خیلی کبابی نباید بخورید و حضرت ما هم پس باشه گوشت قرمز نه‌بازید باشه و اصل بیماری کلا نقضه شد یعنی استرس استرس تمام باشه باشه جنتیک آمل تمام.
[03:26:00.000 --> 03:26:30.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداری.
[03:26:30.000 --> 03:26:34.000]  بعداً دیده مامان داره بدتر میشه آره سریع نوبت بگیری.
[03:26:34.000 --> 03:26:36.000]  قرابی؟
[03:26:36.000 --> 03:26:38.000]  آره سریع تصویبی شروع کنه.
[03:26:38.000 --> 03:26:40.000]  و شما مکمل به قرابی دارن؟
[03:26:40.000 --> 03:26:44.000]  نه کانونی چیزی نیست نامه نوشتن، نامه میدن و دوترون کنن.
[03:26:44.000 --> 03:26:46.000]  خوب در جریان بازد.
[03:26:46.000 --> 03:26:54.000]  و خلاص پرمندش کجا بست؟ ریمارسان بهتون داده دیده یه برگ پایینش زرده چرا موقعی ترخیص قطعا میدن بهتون.
[03:26:54.000 --> 03:26:56.000]  این همه رو میبازم.
[03:26:56.000 --> 03:27:07.000]  آره، یه برگ از اون خون رو هر جا میرید با خودتون برایشون تمامه دارالایی که مامان میبازه بود خیلی مهمه سیر بیمارش هر بردونه.
[03:27:07.000 --> 03:27:08.000]  سیر؟
[03:27:08.000 --> 03:27:12.000]  سیر بیمارش خیلی مهمه و آن توی چند داره؟
[03:27:12.000 --> 03:27:18.000]  و محشت رو کنش که اون خون رو؟ کجا موردی مورد داره و سرچ باشی؟
[03:27:18.000 --> 03:27:25.000]  نه، با سوره یکی آدازشون دیگه تلفنی نیستن، زیروری همون رو مریض‌ها یه جوری هستید اینا.
[03:27:29.000 --> 03:27:35.000]  تهران رو هر ترید سکونت داشته باشید اینجا بگیم کجا براتون بخواهید.
[03:27:35.000 --> 03:27:37.000]  هر جا کشور بوتل بیگید.
[03:27:37.000 --> 03:27:53.000]  براتون بخواهد مریض بوتل بیشه سخت اگر آنجایی میخواد بوتل بره همین‌جا بره تهران باشه بخواهد کنه آشناه باشه مثلاً آرانجان خود و بوتل بعضا نمیخواد مریض بوتل بره با اون یک چهید پره.
[03:28:00.000 --> 03:28:04.000]  از اینکه با موشین هم هنچون محشه شده ایران از یک چون فروز بود.
[03:28:08.000 --> 03:28:23.000]  فیلم از همون دکتر قرار بگیر چون گفت مثلاً با من گفت سنجری بگم سنجری هم خوبه میخوای بگم نداشت که واضح بشکی نداره برای از همه قراره چیسته دارد، تجربهش بیشتره، نانا باید خیلی شده.
[03:28:23.000 --> 03:28:27.000]  از این محل مریضه بوده قراره بیان که دو دیگه بیشتره؟
[03:28:27.000 --> 03:28:34.000]  از این محل میگم دکتر، کمی چی ماده ای تو میدونه از این کلیلن الانم با دستور داروی دیگه دکتر داده من دارم آخذ.
[03:28:34.000 --> 03:28:38.000]  مهمولا در این پیزشکه عوض میشه، دوست دارو یک کار روی جدید انجام باشی.
[03:28:38.000 --> 03:28:41.000]  بله بله من فقط نمی‌خوام حقیقتشه.
[03:28:41.000 --> 03:28:45.000]  اون حال شدیده دیگه بارایتو با تون دیگه.
[03:28:45.000 --> 03:28:49.000]  اون حال مامان شدیده اون شدیده این خطرناکه؟
[03:28:49.000 --> 03:28:57.000]  نه شدیده خطرناکه اگه پیشرفت کنه تو برای التعابش آره می‌تونی خطرناکه بشه اگه این التعابه یه دفعه پیشرفت کنه.
[03:28:57.000 --> 03:28:59.000]  من چون شدید.
[03:28:59.000 --> 03:29:01.000]  تو اینجور قرابه باز باید چونیه بچه‌ها رو بگیرن؟
[03:29:01.000 --> 03:29:03.000]  من بهتون یه نامه میدم.
[03:29:03.000 --> 03:29:05.000]  از اینجور بی کنیشی و بعد شاید باید می‌کنم.
[03:29:05.000 --> 03:29:09.000]  برد اینجور بسرده تو باید برد سرکن تو کنه بیدیم چطوری.
[03:29:09.000 --> 03:29:13.000]  اگه دیدی نه دیگه پرد و پسرده داره خیلی دیگه جدا داره.
[03:29:13.000 --> 03:29:15.000]  پرد آرامشه که تو برد برد.
[03:29:15.000 --> 03:29:19.000]  در حال اگه یه وقت نصف شب دردش شد شامل پروفی دارد آرامشه.
[03:29:19.000 --> 03:29:21.000]  برد اینجور تا آن پول نوسم.
[03:29:21.000 --> 03:29:23.000]  انشاله درد بردشتن می شم.
[03:30:00.000 --> 03:30:30.000]  از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینجا باید بردارید که از اینج.
[03:30:30.000 --> 03:31:00.000]  از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینجا باید برداریم که از اینج.
[03:31:00.000 --> 03:31:25.000]  اگر خرش نداریم، از اینکه خرش نداریم، اون رو داشت کنیم اگر نیست، اون رو داشت کنیم... این همه زد شدید واکنش داره این رو که زد داریم، از این رو داشت کنیم.
[03:31:26.000 --> 03:31:30.000]  اون رو داشت کنیم آه اینا رو مساکنید.
[03:31:30.000 --> 03:31:31.000]  آره.
[03:31:31.000 --> 03:31:37.000]  خودم رو خواهی نکنید آره تا به مغز که دستاشتی باید میشه رداشت مرزی می‌کنه.
[03:31:41.000 --> 03:32:29.000]  خیلی سریع مرز شده از اینکه دکتر قراره اینجا مرده بود مرده این شقد استرس داره من در موقع باش هر کن زنان همه اش داده دستاش رو انگشتش رو من رو پیش آمده درسته از درداشنگی که درداشنگی می‌کنید، درسته از درداشنگی که درداشنگی می‌کنید، درسته از درداشنگی که درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید، درسته از درداشنگی می‌کنید اگر باید بردارید، باید بردارید...
[03:32:39.000 --> 03:33:12.000]  از اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا برداری بخشید که نه بشید اما نمی باشید.
[03:33:12.000 --> 03:33:16.000]  بخشید که نه بشید اما نمی باشید...
[03:33:31.000 --> 03:34:36.000]  درسته از اینجا خیلی بلوکیه مریض رو دابن کنم بعد مثلا میگم حالتهای تخلیبی کنم از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا باید برداریم که اینکه باید برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینکه برداریم که اینک.
[03:34:36.000 --> 03:34:40.000]  مرد از اینجا باید بردارید. از اینجا باید بردارید.
[03:34:40.000 --> 03:34:42.000]  از اینجا باید بردارید.
[03:34:42.000 --> 03:34:44.000]  ...
[03:35:00.000 --> 03:35:02.000]  دوستان چی بشکده؟
[03:35:02.000 --> 03:35:04.000]  خوضا نشکده.
[03:35:04.000 --> 03:35:14.000]  خوضا نشکده؟ چرا خوضا تو از اونجا بزنی؟ اگر رو میزش کداشم؟ خاند روزی کن، من خوضا باز نشکم اینجا. من اینجا بابا باز نشکم. من خودم خواهد بزنم. خواهد بزنم؟ خواهد بزنم.
[03:35:56.000 --> 03:36:44.500]  اوه نگه بگو که این کود جدید بگیره امم کانپیتوش از صبح کلا نمیزن این کود یکی کچکار چی بفت چیز؟ سارانه بود و بعد ما بزرگ شما شدودو برده بیدید میدی چه فردا میزنیم یعنی این شب در این تاریخ برد بود شاید هم از بزرگ بشه اوه از کلا بفت بگم بگم بگیم یکی بگید بگید بگید من از صبح می کنم برده شدم از صبح از صبح ها؟ از صبح می کنم که از صبح شده هم نمی دونم دونم بشه که بلدتر نشده ببنیم بشه که بلدتر نشده یا ۷۶ ۷۰ ۷۰ ۷۰ ۷۰ ۷۰ حالتی این چیز این مزایه خود دکتر این سرامی آدم کم نشونده حالا پایینجا بابا حالا اینجا بکشوند ما هر چیز میکشید اون سرامی که بکشید این سرامی یک کیری کم کرده.
[03:37:14.500 --> 03:37:44.500]  اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینج.
[03:38:06.500 --> 03:38:08.500]  همینه که.
[03:38:27.500 --> 03:38:29.500]  آقا چینجا.
[03:38:36.500 --> 03:39:01.500]  سی‌تی کی بود و بچه‌ها باید می‌دیدن؟
[03:39:06.500 --> 03:39:31.500]  اولاً من نمی‌تونم از داروخانه چک کنم چون توی باکلاس... چون من یاریکس هستم، خانه‌دار بزنیم می‌تونیم بریم توش. نه، خانه‌دار من برگشت... نمی‌تونم بریم. بعد این کی بود؟ پرس‌وجوی شنیمانی، علی‌آبادی، باباش چی اسمش؟ کی رفته؟ کی رفته خواهم؟ علی‌آبادی بابا؟ پرس‌وجو دیده نوشته بودی؟ این میکروش رو برگش رو در این رفته.
[03:39:31.500 --> 03:39:32.500]  کد اکمال نشده.
[03:39:32.500 --> 03:39:34.500]  این کد هست.
[03:39:34.500 --> 03:39:36.500]  این کد قبلی رو بگم.
[03:39:36.500 --> 03:39:54.500]  چنده مدیشون می‌خواهیم ۶۲۴، مشکلش چی بود؟ برای اینکه فهم نداشته بوده، ۹۵۳، ۸۲۳، همه چیزی باید بشه.
[03:40:00.000 --> 03:40:30.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا بر...
[03:40:30.000 --> 03:41:00.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداری...
[03:41:00.000 --> 03:41:08.000]  مردم در اینجا باید بردارید. اینجا ۵ درخواست دارد. [... repetitive background audio / music ...]
[03:41:56.000 --> 03:42:00.220]  شما با چه؟
[03:42:00.220 --> 03:42:03.300]  جان، توی سنگ‌شکن‌ها رو نمی‌دونی.
[03:42:03.300 --> 03:42:22.400]  خدایم می‌گم چه برای اینش میشه، درد جونم ترسیدن برای بعد خیلی خرچن سنگ‌شکرانی به شده درد جونش مزدر به سرخ ندیسی چیزی اینجا هست اینجا.
[03:42:22.400 --> 03:42:24.400]  [... repetitive background audio / music ...]
[03:42:46.400 --> 03:42:48.400]  برگرده بگیر.
[03:42:51.400 --> 03:43:22.400]  آزاد جنگ جان می‌دن؟ نه، فرمان بابا داروش استفاده کنه، بعد یک سی‌تی ساده می‌خوایه با کنتراست انجام میده. اگه ببینم این خطا خوب شده که هیچی، اگه این مقطع‌ها باشه تو ارجاع میدن بره با تخسیم سویش بره نمونه می‌خواد برداری یا نباید لازم بزن؟ پس شما ببین درمانش چطوری پیش می‌ره، اگه دیدی علاقه ترفاسش دارو پیش رفت می‌کنی یا لاغره چیز داشت سود ترمیه داشت باشه؟
[03:43:22.400 --> 03:43:23.040]  باشه.
[03:43:23.040 --> 03:43:28.760]  درمانش فرق نمی‌کنم، از تاریخ این رو انجام داده سه ماه بعد باشه؟ باشه.
[03:43:28.760 --> 03:43:30.440]  توی سه ماه که بدتر نمی‌شد.
[03:43:30.440 --> 03:43:31.660]  اگر بدتر شد...
[03:43:31.660 --> 03:43:32.820]  سود ترمیه داشت.
[03:43:32.820 --> 03:43:36.920]  نه، هیچی بشه. الان همش فقط اگه لاغر شد...
[03:43:36.920 --> 03:43:38.920]  بله، نفسش بدتر شد.
[03:43:38.920 --> 03:43:40.920]  نه، نه، پابندی چیزی نیست.
[03:43:40.920 --> 03:43:48.920]  دارو سنگ‌شکن هست، بله، باید احتیاط بکنیم، باشه؟ باشه نفت کرده باشه بازه بازه.
[03:43:52.920 --> 03:43:54.920]  چی؟ پنجه آزار تومن که همه‌تون هست.
[03:43:54.920 --> 03:44:10.920]  نه اون سی‌تیستر از پنجه اون من نگرفتم که باده هست. من یه پنجه آزار تومن که سمتونه گرفتم. یه وقت اگه بیمه دی نبودین زنگ بزنم باید برگش رو بیاد بده خوبه که گرده خنجه برم اون جیانشون درمیاد.
[03:44:28.920 --> 03:44:30.920]  الان تو سوابق غیر می‌زنی مده.
[03:44:32.920 --> 03:44:36.920]  این‌ها در اینجا باید بردارید.
[03:44:36.920 --> 03:44:38.920]  [... repetitive background audio / music ...]
[03:45:00.000 --> 03:45:54.000]  از اینجا باید بردارید که از اینجا باید بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بر... چرا برودونم؟ چرا تا جنگ بزرگ مزدوج داریم؟ شامل این امتحان نتا داریم؟ واقعاً خواهید بر سر من بکنید تو نه باشه چشم موضوع باز بازیم بکنیم خب بالاخره تو می‌خوای بری بگیری یه اتفاق برگیره من بگیرم که به خوردی نرسد برو اگه ازش باش کردی جهان باز عقله بازی باشم بگیریم پس من تا روی عقله برده داریم.
[03:46:14.000 --> 03:46:16.000]  بله.
[03:46:16.000 --> 03:46:21.000]  نه، اون‌برگی جایی بود که تاریخ بزنیم ولی امروز بود.
[03:46:21.000 --> 03:46:23.000]  اومده؟
[03:46:23.000 --> 03:46:36.000]  اومده، حالا حالا برو توشو کنید که همه رو این رو با آخرت برده کنم و نرم برده کنم بسیار... [... repetitive background audio / music ...]
[03:47:02.000 --> 03:47:04.000]  چون از خر بازی هست.
[03:47:32.000 --> 03:48:02.000]  این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌هایی، این‌ه...
[03:48:32.000 --> 03:48:39.000]  ۱۰۰۰، ۱۰۰۰، ۸۰۵۰، ۵۰۰، ۱۰۰۰، ۵۰۰
[03:48:39.000 --> 03:49:30.000]  ۱۰۰، ۱۰۰۰، ۱۰۰۰، ۱۰۰۰، ۱۰۰، ۱۰۰۰، ۱۰۰۰، ۱۰۰، ۱۰۰۰ از اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا برداری از اینکه شما کامل فاکرنی نکردید.
[03:49:30.000 --> 03:49:32.000]  بله، کامل فاکرنی نکردید.
[03:49:34.000 --> 03:49:36.000]  اصلاً فاکرنه هم نمی‌تونه.
[03:49:36.000 --> 03:50:00.000]  بله، اصلاً نه داره دکتر از اینه بخواد فاکرنی که همه فاکرنی شد. اصلاً اگر مرد دیروز دارو گرفته بیاره خب بخواد یکی اضافه کنه، دیگه نمی‌شه اصلاً کنی اشاره آخری داره؟ داره شد آخری بشه، مرسی.
[03:50:00.000 --> 03:50:30.000]  با اینکه باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید...
[03:50:30.000 --> 03:50:38.000]  مردم‌های از اینجا باید بردارید. از اینجا باید بردارید. [... repetitive background audio / music ...]
[03:50:52.000 --> 03:51:10.000]  نزدم که امروز. نزدم کلاً. همه رو آورد. همه رو که آورد کدوم شوارت کرد. که کم‌راست چمرهش خبر بده. نزدم. من یک عوام نمی‌دونم.
[03:51:40.000 --> 03:51:59.000]  ککیشه؟ اما ککیست استوری ککیست حالا من همه احکام از صبح هاجی‌نامه رو زدم و می‌توی داخل می‌زدم همین فرق برام من از اون شبه پیپرگی نسخه من داده بزن من همه یه می‌زنم و نمی‌بشه کلان بگیرن اگه که همه ساتا پیدا کرده برده خب آبون.
[03:52:02.000 --> 03:52:12.000]  آزمایشاش برای فرض است پردیده برم اینجا برم من حالا مرزی رو تعمیل نگیرم با خود از اینجا با خود می‌دهید اینجا با خود می‌دهید.
[03:52:26.000 --> 03:52:32.000]  آزمایش رو براش داریم [... repetitive background audio / music ...]
[03:52:38.000 --> 03:52:41.000]  ۵۰ تومنه خواهیم.
[03:52:41.000 --> 03:52:49.000]  ۵۰ تومنه خواهیم اوپش ۵۰ تومه [... repetitive background audio / music ...]
[03:52:49.000 --> 03:52:52.000]  در خرچه اگه نگه باشه سر ۵۰ تومه بدیم.
[03:52:52.000 --> 03:52:56.000]  در خرچه اگه نگه باشه سر ۵۰ تومه بدیم [... repetitive background audio / music ...]
[03:52:58.000 --> 03:53:01.000]  چی شد آشخانم؟
[03:53:01.000 --> 03:53:02.000]  [... repetitive background audio / music ...]
[03:53:02.000 --> 03:53:11.000]  جان ندارم که من رو کم. اصلاً جان ندارم. درد درد. چی کار کرده بودی؟ آه، کنم تنم بکنم.
[03:53:13.000 --> 03:53:14.000]  کار نکردی؟
[03:53:14.000 --> 03:53:15.000]  نه.
[03:53:15.000 --> 03:53:24.000]  چند موقع درده بودم. عرضدم خود کرده. اصلاً نمی‌تونم کنم بکنم. آه، به خاطر من اینجا شده. خدا رحمتش کن.
[03:53:24.000 --> 03:53:27.000]  نه، دست دارم. من می‌ریم درسته.
[03:53:29.000 --> 03:53:31.000]  چی شده بچه من؟
[03:53:33.000 --> 03:53:41.000]  از اینجا باید برداریم. اخترا رفت کرده؟ آمانه، ساعت همین‌جور مرز داشته.
[03:53:49.000 --> 03:53:51.000]  جمعه، آمپول بنابراین موزه که بنابراین موزه؟
[03:53:51.000 --> 03:54:15.000]  آمپول‌ها داره که بینویز باید ویتامین پوکستوگان داره، روماتیسم، آرتروز، همه که او باید باید بردارید. او باید بردارید. او باید بردارید. او باید بردارید. او باید بردارید. [... repetitive background audio / music ...]
[03:54:24.000 --> 03:54:26.000]  در دارم کنم یادم درده.
[03:54:26.000 --> 03:54:40.000]  دارو قبلی تو اصلاً همه رو بنویسند بله؟ دارو قبلی تو همه‌شون اصلاً بنویسند بنویسند آزاده؟ نه، بعضی آزاده، بعضی بیمار بخشید بزنید.
[03:54:40.000 --> 03:54:52.000]  او سا قلبه بگیرم چیه قلبه من اونجا که آزاد شسته آزاد می‌گیرم من که نمی‌تونم بیم دفتر.
[03:55:00.000 --> 03:55:06.000]  این رو برای تو بیمار درمی‌شم، برای تو آزاد می‌گیرم. این چهار دور زمان رو تمیل می‌بینن.
[03:55:17.000 --> 03:55:40.000]  این پرس برای فراموشی داشتی؟ اون هم هست؟ نمی‌دونم، این هم خیلی برم. نه، نه، خاصاً روماتیسم می‌رد، این همه رو بیمار درمی‌شم. این از اینجا بود. اینجا بود. [... repetitive background audio / music ...]
[03:55:58.000 --> 03:56:20.000]  اینم بیچه درنه. شش دقیق دارم. هرچه چشمتو این رو بنوسم؟ بنوسم. تمام شد. مثل بیمار ادرارت بود، همه ادرار رو منوسم. دست درمون. از ما بیداریم چون دیدرم دیر در می‌ده. بله همون. همه رو نوشتی.
[03:56:20.000 --> 03:56:22.000]  دست درمون.
[03:56:22.000 --> 03:56:54.000]  این ارمی قرار داده داری؟ ارمی پایین شب و نمسی هم هر دو تمام شد؟ تمام هستی زن باشی خانوممون دیگه یه ده بخوریم یه دیگه دیده از اینجا باید بردارید. [... repetitive background audio / music ...]
[03:57:58.000 --> 03:58:28.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[03:58:58.000 --> 03:59:36.000]  اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا بردار اینجا باید بردارید باید بردارید [... repetitive background audio / music ...]
[04:00:00.000 --> 04:00:29.980]  موسیقی در مطب پزشکی
[04:00:59.000 --> 04:01:07.760]  بسپر تو داری مادر؟ نه نه بسپر دوازده ساعتی داری؟ آره چه رنگه؟ چیز دو کیپ ملی آره.
[04:01:07.760 --> 04:01:11.640]  بسپر که زیاد دار.
[04:01:29.000 --> 04:01:35.000]  این رو بگیرم بسیار دوست دارم [... repetitive background audio / music ...]
[04:01:49.000 --> 04:01:51.000]  همین رو بگیره.
[04:01:51.000 --> 04:01:53.000]  که با خودت نمی‌شه.
[04:01:53.000 --> 04:01:59.000]  با خودت نمی‌شه [... repetitive background audio / music ...]
[04:02:47.000 --> 04:02:51.000]  از اینجا میاد میاد.
[04:02:51.000 --> 04:02:53.000]  اجاريه اون‌ها
[04:02:53.000 --> 04:02:55.000]  اینجا چطور تجویز کنن؟
[04:02:55.000 --> 04:03:05.000]  چه کار کنید؟ چند تا بگیرن از پره‌ای که داری نه از این‌ها دارم تا از این همه کپسول بینم بسازیم
[04:03:05.000 --> 04:03:07.000]  باشه
[04:03:07.000 --> 04:03:11.000]  غذا نمی‌تونم بخورم سرد نمیشم، قدر نمی‌تونم
[04:03:11.000 --> 04:03:13.000]  هر چیز و گرم
[04:03:13.000 --> 04:03:45.000]  نفسم بیاد اینجا باید بردارید که... [تکرار نویز زمینه]
[04:03:45.000 --> 04:03:51.480]  ماما میگه اگر می‌تونه مدارکی برای مرکز خواندن بگیر
[04:03:51.480 --> 04:03:55.480]  مدارک پرونده
[04:03:55.480 --> 04:04:00.680]  گفتم دو روز من پرونده کنم اگر کسی براش بگیر چون می‌دونی که پرونده
[04:04:00.680 --> 04:04:04.080]  مرکز خواندن از بعد از ظهر همه مدارک می‌خونده خواندنی کنی
[04:04:04.080 --> 04:04:10.580]  پرونده شما درست کنه درست شد مرکز خواندن برای تنظیم
[04:04:10.580 --> 04:04:13.200]  اون درست تنظیم کنه
[04:04:13.200 --> 04:04:15.200]  در اینجا باید فرستاده بشه
[04:04:15.200 --> 04:04:17.200]  چون پرونده بیماره
[04:04:17.200 --> 04:04:19.200]  فرستاده سیستم‌ها مون نمی‌خوره نه؟
[04:04:19.200 --> 04:04:23.200]  فرستاده بیمار، فرستاده پرونده است
[04:04:25.200 --> 04:04:27.200]  سنگ بررسی بکنیم
[04:04:33.200 --> 04:04:35.200]  الان چرا این رو ببینیم؟
[04:04:35.200 --> 04:04:43.200]  سلام، سلام خوبه، بسته نام باشه برنامه باشیم
[04:04:49.200 --> 04:04:51.200]  درشتون بیرون بسیار خواست کنید
[04:04:51.200 --> 04:04:53.200]  آره برای شوی پاستر زنیم
[04:04:53.200 --> 04:04:55.200]  می‌گویم پاستر که موقعی با همون کتاب کنه
[04:04:55.200 --> 04:04:57.200]  آره؟ سلام
[04:04:57.200 --> 04:05:14.000]  سلام آقای ناصری حالتون خوبه؟ آقای ناصری شرمنده، برای زینفتت باید مراجعه کنی به ساتا، خب؟ برای قرص زینفتت باید مراجعه کنی به ساتا، من خودم در اینکه داروهای دیگه تا میز بستم. خب؟
[04:05:14.000 --> 04:05:16.000]  خب، بود که من دکترم.
[04:05:16.000 --> 04:05:17.000]  همان، همان.
