================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۰۵_۱۳۰۰۳۷.wav
Total Segs  : 657
[02:54:30.500 --> 02:54:32.500]  یه جورم صحبت کنن از ما بیشتر
[02:54:32.500 --> 02:54:52.220]  آهنگ هم می‌زنن، صدا صاف‌کن می‌زنن، ۹۹ درصد دروغه. آدم‌های نخاله و کلاشيند تو این اینستاگرام. اکثرشون‌ها، نمی‌گم همشون، اکثرشون خودشون یه روغن‌زرد بدن؟ خب؟ اینه اهمیتون‌ها، همه‌ماها دست این فضای مجازی نداریم، خب؟
[02:54:52.220 --> 02:54:56.220]  اینو خواستیم بگیرم آره آره آره جالبه، نمی‌گم
[02:54:56.220 --> 02:55:00.000]  الان یه حرفی تو فضای مجازی انداختن همه‌تو‌سر‌مردم
[02:55:00.000 --> 02:55:11.500]  بگذار نزنیم، جذب و کلسیم رو روی ما مختلف می‌پسندیم. هنوز از سر مربوط نداریم توی استیمان. سرده باید شده و بین، واکسن‌هاشو باید قوی کشید.
[02:55:11.500 --> 02:55:17.500]  هفت‌گوی شیشه‌ام، همون در مقایسه، ده‌شیر مشتید.
[02:55:17.500 --> 02:55:20.000]  بازش خوبه، دیگر هم خواهد باشیم.
[02:55:20.000 --> 02:56:20.000]  خدا خدا خدا خدا خدا خدا خدا... مدتی با اینکه این کار را، با اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه... ا
[02:57:44.000 --> 02:58:05.000]  در این فناوری، خریدنش همه‌وقت ممکنه شواردچان، پویایی‌فری که هنوز هرجا هر دوی پویایی‌ست که خاک‌زده، همه‌شون موتور دادن، ماشینی که کراپچن بود، امکانات خیلی زیاد داد ولی با گذشت زمان، نتونستن با همه کودکشون بسیار دارن صدا می‌دهید ناکی بخشنده که آفریده شده دوره بیرونه
[02:58:05.000 --> 02:58:11.000]  این نویسنده‌ها رو هرجا دیدی کتاب‌هاشون هم...
[02:58:41.000 --> 02:58:49.000]  اگر در وقتی که تا اتفاق می‌کنید، دور بگیرید، همین‌الان شروع بکنید، همین صورت بکنید، بشونند و شرافت‌مند باشید
[02:59:11.000 --> 02:59:30.000]  سرطان زمان‌کوب‌ترین و خودموش‌ترین سارنایی منطقه‌ی آزاز مکنون شده سرطان سیست ویست ویست و پنج یک‌سانتی‌متری، پر‌برشارژ چیز تمرین یکی شاپان سیست ویست و شش و کیلترین پایزه سیست و شش یک‌سانتی‌متری اینکه میده کورن برای دریافت قیمت تا پیه
[03:00:00.000 --> 03:00:30.000]  برنامه‌ی بیمار، برنامه‌ی بیمار، برنامه‌ی بیمار، برنامه‌ی بیمار، برنامه‌ی بیمار، برنامه‌ی بیمار، برنامه‌ی بیمار...
[03:00:30.000 --> 03:00:32.000]  دفع گازش این‌ها خوبه؟
[03:00:32.000 --> 03:00:34.600]  آره آره یک‌طور مثلاً شکمش گاز‌ده داره
[03:00:34.600 --> 03:00:36.100]  شیر خوردنش این‌ها خوبه؟
[03:00:36.100 --> 03:00:37.400]  آره شیر می‌خورم
[03:00:37.400 --> 03:00:39.600]  شاید بالای سکل می‌کرد
[03:00:40.600 --> 03:00:44.300]  خوب این بار مثلاً روز می‌دن آره
[03:00:44.300 --> 03:00:45.000]  راحت نیست
[03:00:45.000 --> 03:00:46.000]  آره
[03:00:46.800 --> 03:00:52.600]  سلام‌علیک، شیر مادر می‌خوری؟ شیر خشک؟ شیر مادر
[03:00:54.400 --> 03:00:55.400]  شیر مادر
[03:00:56.100 --> 03:01:10.340]  آره ولی خب روده‌اش تنبل شده، دفع سخت شده و بی‌قراری می‌ده. نباید این حالت باشه، یعنی عذاب می‌کنه و زخم می‌دازه بابا، سیر می‌شه این‌ها و از جدر رو بگیر
[03:01:10.340 --> 03:01:12.340]  گفتی چندماهه شد؟
[03:01:12.340 --> 03:01:16.340]  هفت‌ماه، خطرناک نیست نه؟
[03:01:16.340 --> 03:01:18.340]  خطرناک نیست ولی عذاب‌کننده‌ست
[03:01:18.340 --> 03:01:20.340]  مثلاً دوان عذاب‌کننده
[03:01:20.340 --> 03:01:22.340]  اول نه بود، نوروبلاستکننده‌اش
[03:01:22.340 --> 03:01:24.340]  بله خوب
[03:01:24.340 --> 03:01:32.340]  و این درمان سه سالش که بود دیگه دو سال رو بودیم این‌جوری شد. مثلاً هم‌جوری رو سر داشتی نه؟
[03:01:32.340 --> 03:01:33.340]  خوب.
[03:01:33.340 --> 03:01:35.340]  مثلاً تب داشت، استفراغ داشت، این هست.
[03:01:35.340 --> 03:01:40.340]  سه سال و نیم، تب و استفراغ. خب، اولاً نوروبلاستوما برای چیزی هست که عصبی‌ست.
[03:01:40.340 --> 03:01:41.340]  آره آره.
[03:01:41.340 --> 03:01:46.340]  داستانش فقط روی... مثلاً فوت شد یا ایراتو برده. دیگه دست‌سمتی نمی‌ده.
[03:01:46.340 --> 03:01:55.340]  و دکترش که مثلاً من پیش رو آنکولوژی‌اش بهش گفتم، و مثلاً ما حالا باردارم و برای بچه هم مشکلی بشیم گفت اصلاً بیماری ژنتیکی نیست مار داره
[03:01:55.340 --> 03:01:56.340]  اصلاً
[03:01:56.340 --> 03:01:58.340]  مار گفت اصلاً رفت این هر داره ببینی
[03:01:58.340 --> 03:01:59.340]  نگران نباشید.
[03:01:59.340 --> 03:02:01.340]  برای بچه‌م می‌خوام بازگو کنم.
[03:02:01.340 --> 03:02:07.340]  خب، یه شیاف بیزاکودیل اگر روزی شکمش کار نکرد، روزی یه دونه براش بذارید.
[03:02:07.340 --> 03:02:08.340]  نه.
[03:02:08.340 --> 03:02:15.340]  بیزاکودیل کودکان یا شربت انجیر روزی دو بار، سه بار بذارید؛ خب؟
[03:02:15.340 --> 03:02:17.340]  شربت انجیر تا بی‌بی بخوره.
[03:02:17.340 --> 03:02:25.340]  شربت انجیر تا بی‌بی بخوره، شیاف رو روزی یه بار، شربت رو روزی دو بار، سه بار.
[03:02:25.340 --> 03:02:27.340]  شیاف روزی یه بار.
[03:02:27.340 --> 03:02:35.340]  یه داروی گیاهی هم از پنیرک و فلوس؛ اگر با اینا بهتر شد، کپسول فلوس نگه بعد شربت انجیر رو تا دو هفته بگیره.
[03:02:35.340 --> 03:02:37.340]  بگیره دو روزه هشت...
[03:02:37.340 --> 03:02:39.340]  پس اینجا عادتون رو میشه تا دو هفته انجیر بگیریم؟
[03:02:39.340 --> 03:02:45.340]  اینجا تا دو الی سه هفته بدهید.
[03:02:45.340 --> 03:02:47.340]  خوبی؟
[03:02:47.340 --> 03:02:49.340]  چی خدمت شما؟
[03:02:49.340 --> 03:02:51.340]  خیلی ممنون، لطف بگم.
[03:02:51.340 --> 03:02:55.340]  شیاف بگم اگر یک روز کار نکرد، ۲۴ ساعت کار نکرد شیاف بگم.
[03:02:55.340 --> 03:02:57.340]  الان شیاف بگم؟
[03:02:57.340 --> 03:02:59.340]  الان بگم؟
[03:02:59.340 --> 03:03:01.340]  اگر با شربت شکمش راه افتاد...
[03:03:01.340 --> 03:03:03.340]  دیگه شیاف ندم.
[03:03:03.340 --> 03:03:05.340]  خیلی ممنون، لطف بگم.
[03:03:05.340 --> 03:03:07.340]  خداحافظ شما.
[03:03:09.340 --> 03:03:15.340]  سلام آقای رحیمی، سلام، خوبی جانم، خوبم جانم، جانم.
[03:03:15.340 --> 03:03:21.340]  خوش‌اومدید، چطور است حال شما؟ در یک طول تمرین رو باشید؟
[03:03:21.340 --> 03:03:33.340]  بله درسته، خوب.
[03:03:33.340 --> 03:04:03.340]  اگر از این که از این که... [پالایش نویز تکرار بی‌معنی]
[03:04:03.340 --> 03:04:05.340]  اگر همکارای دیگه باشن بهتره.
[03:04:10.340 --> 03:04:13.340]  بله باشه، مرسی ممنون، خداحافظ.
[03:05:00.000 --> 03:05:40.000]  مدارک رو باید بردارید؟ آره. چی بردارید؟ مدارک رو اینجا که بود... [پالایش نویز و تکرار اضافی]
[03:07:10.000 --> 03:07:16.000]  مهم‌ترین عامل در این دوره مدیریت آبیاری درخت اناره...
[03:07:16.000 --> 03:07:21.000]  که نامنظم بودن آبیاری باعث ترک خوردن میوه انار میشه.
[03:07:21.000 --> 03:07:43.120]  در این دوره از اوره، آمونیوم، سولفات، تنویم، نیتروژن بالا استفاده نکنید؛ به جاش از کودهایی استفاده بکنید که مصرف پتاس رو بالا می‌بره و برای جلوگیری از ترک‌خوردگی میوه از کلسیم استفاده کنید. حالا اگر می‌خواهید بدونید کدوم کدهای درخت در نام مسیره، عدد اینو اون برام کنید این دوشبه بستن صندوقه.
[03:07:43.120 --> 03:07:54.820]  پس این یکی چیه؟ این دوشبه از اینجا وسیله‌تون رو از داخل صندوق بردارید این دوشبه از من پشار بگید تا با دور شدن از در، خودرو رو روی صندوق به صورت خودکار بسته بودید.
[03:07:54.820 --> 03:08:07.500]  باید حال که من این رو زندگی نمی‌کنم بلی کاملاً واقع فرق چه اتفاقاتی داره یعنی فاجعه واقع دوست منم دیگه از رستوران ما بیرون میرم رزق غذا رو دنبال می‌دونم که بگیرم.
[03:08:07.500 --> 03:08:22.140]  واقعاً این‌گونه نیست. دوست شما بود که می‌گفت دنبال غذامون رو از رستوران می‌دن، میرم بیرون دنبالم می‌دونم من ندیدم من این‌همه‌چیزی رو ندیدم دنبالم رو دیدم دنبالم بود.
[03:08:22.140 --> 03:08:24.140]  این بیشتر باید بردارید.
[03:08:24.140 --> 03:08:28.140]  این بیشتر باید بردارید.
[03:08:44.140 --> 03:09:14.120]  موسیقی در مدرسه...
[03:09:44.140 --> 03:09:48.140]  می‌فروشم دیگه نبودم چونگی...
[03:09:48.140 --> 03:10:00.140]  قول میدی اگه همین توی ذهنتون کنید همه حالت کنید یه عدد همین‌طور توی ذهنت انتخاب کنید فراموش نکنه هر عددی می‌تونه باشه.
[03:10:00.000 --> 03:10:25.000]  حالا اون عدد رو به اضافه ۱۰ اشکال، به اضافه ۱۳ اشکال، حالا می‌کنی همون عددی که انتخابی داری می‌کنی جواب میشه ۲۳، اگه خوشتون مدت فارغ. قول میدی اگه همین یکم از ذهنی تو نه، باید برداری کنی.
[03:10:55.000 --> 03:11:18.000]  از طریق یک لوله کوچک اونجا است که از طریق این ماده پودر به داخل مجاری ادراری هست پیشتر این کمک رو برمونوشید از این خوانکی که داشتید تو یک طریق این خوانکتر رو برمونه و همون دقایق برمونه اگر نه اینجا برمیشید درجه رو مشخص کردید که از اینجا برمونه.
[03:11:18.000 --> 03:11:48.000]  از اینجا باید بردارید که اینجا باید بردارید... [تکرار اضافی]
[03:11:48.000 --> 03:12:03.420]  مادری که مرد بوده، مرد حتی با موجود نبودن مردش یا حتی اگه مردی بود که مناسب نبود ولی خودش بی‌مرد نیست و تونست بچه‌ش رو درست تربیت کنه که الان بچه به موفقیت برسه.
[03:12:03.420 --> 03:12:09.020]  کسی اینجا نیست؟ بیا بیا بیا پرستارم برد.
[03:12:09.020 --> 03:12:14.840]  برای درخت انجیر نگاه کن تو درد کو.
[03:12:14.840 --> 03:12:17.860]  بچه‌ها دارن عجله می‌کنن.
[03:12:17.860 --> 03:12:51.860]  باید برگ ریز بیاد ببینه که همه بیان سفر کردنشون رو ببینند... [پالایش آواهای ممتد]
[03:13:21.860 --> 03:14:06.620]  چطوری دیگه... من الان شما نمی‌دونید الان مدرک بریم این درست سریع داره اشکال نداره الان تا یک هستیم یک هستیم؟ آره تا یک هستیم یک به بعد دیگه نیستیم قبل یک بیاییم نترسیم زور بگیم مرسی خدا به شما خداحافظ بگیم.
[03:14:21.860 --> 03:14:35.760]  محلی باقی‌کن بهشون، این رفتار و زمان دوستت که بهش احتیاج داره آمدی آمدان چجوری موده پاکی میده خودت کن بی کنی یه ریموتر خواب نیه، خط نیاد و بی‌مایی اینو بیا افتحالیه، دلیتا چرا بایدش خاموش بشه.
[03:14:35.760 --> 03:14:36.480]  اینجا باید...
[03:14:51.860 --> 03:14:58.000]  بله بفهمید سکته بله خوش.
[03:15:00.000 --> 03:15:04.500]  بله، پنجونین بیاین، خواهش می‌کنم، خداحافظ، نیستی؟ خداحافظ.
[03:15:10.300 --> 03:16:42.880]  بدترین کسی هست یادم؟ یه هفت گناه کبیره مشکل داریم، گناهان کبیره هفت‌گانه‌اند که خیلی مشابه هستن. هر کدوم از اون گناه ها مقابل یک صفت خوب برآمده مثلاً غرور مقابل تواضع، خشم مقابل صبر و... کاهلی و مثلاً کشاوی درمان تنها صفت بدی و گناه کبیره که در مقابلش تمام صفتهای خوب قرار میده و زندگیت داره با هر اختصار هر انسانی که به این دو گناه آمده نگه این که با من از اسم و خصوصی و برخوردار بوده باشه که حسن در اینجوری شده باشه اما اصلاً در هزاران قصیت و در وجود انسان داره تابعیت تو در مقابل اون صفت که تو رو انسان می‌کنه جنگ با اونه که تو رو انسان می‌کنه حسادت خود اون آدم رو که از مقایسه شدید به نظر می‌تونه دچار از نفس تربیتی می‌تونه دچار از عزت‌نفس پایین می‌تونه دچار می‌تونه اون آدم رو به خطر بگذاره، خانه‌آدم رو به خطر بگذاره، جامعه‌ها بودن به خطر بگذاره فقط برای اینکه صلاح نمی‌دونه کسی از این مقایسه‌ای بربرداشت.
[03:17:12.880 --> 03:17:14.880]  از اینجورها هیچ خبری نیست.
[03:17:14.880 --> 03:17:55.880]  خیلی دنیا رو جدی نکنید. بچه‌ها دنیا خیلی جدی نیست. زندگی خیلی جدی نیست. اینجورها هیچ خبری نیست. خیلی عجله نکنید خودتون رو به اینجورها برسونید. این خیلی عجله کنید زودتر می‌گید که اینجور خبری نیست. در آن و در حال زندگی کنید. سریع برای زندگی لذت رو ببرید. اگه دست می‌خونی در آن و در حال زندگی، سعی‌کن از زندگی لذت بگویید اگه درست می‌خونی، سعی‌کن از درست کردن لذت بگویید اگه کار می‌کنی، سعی‌کن از کار کردن لذت بگویید اگه کاری رو ارگاه میدی، سعی‌کن از روزتون بهترین نتیجه رو بگیرید.
[03:17:58.880 --> 03:18:18.880]  آینده دست من و تو نیست، درسته تلاشی مهمه خیلی چیزها آمده دارید. آخر خط که می‌رسید می‌بینید که خوش همون روزایی که داشتم که سرس می‌کششن برم گردن خیلی درموارد جدی هستید.
[03:21:00.000 --> 03:21:26.420]  گفته ما جوری تربیت شدیم اینکه خود ما بچه اینه مسئولش می‌دونیم نداریم که نداریم که دنبال تن استانگام باشیم اما بعضی‌ها هنوز نوره بکشه پدرشون کارکت نشده که تمام شهر افزا فردن چرخیدم سرگرد جنگ بردم، بلاهیتی رفتم تابرو گرفتم، طلایی رفتم و شوهرش.
[03:23:06.420 --> 03:23:35.420]  آیه‌سازی وقتی دو نفر از نظر فکری و احساسی با هم همراه کنن و هم باید بدون اینکه خودتان متوجه باشه بخشی از زبان بدن طرف مقابل رو تقلید کنید به همین نظر که مذاکره‌کننده‌های هردویی باید آگاهانه از این تکنیک استفاده کنند چون آیه‌سازی می‌تونه حس اعتماد، همراهی و اعتماد رو افزایش بده.
[03:24:25.420 --> 03:24:27.420]  بخونیم سلام آباجان.
[03:24:27.420 --> 03:24:29.420]  سلامت بشیم.
[03:24:29.420 --> 03:24:41.420]  چطوری رو تخت بذارم بگیره بله که حضرت مونشین داده خوب نیستی چی شده آی مونگیش؟ بچه سه چهار روز دل‌پیچه داره.
[03:24:41.420 --> 03:24:43.420]  معده‌ش کار نمی‌کنه.
[03:24:43.420 --> 03:25:00.000]  معده‌ش هم کار است سه چهار روز کار نکرده‌شه کمه؟ سه چهار روز بیشتر شده شده شده شده؟ دو ماه شده دو ماه شده اینکه اینکه اینکه... [تکرار اضافی]
[03:25:00.000 --> 03:25:07.000]  برای بسای شیوه خشکم و کمانکی گیرش کنید.
[03:25:07.000 --> 03:25:33.000]  شیر خشک رو سفت می‌کنید، اگه تا جایی که امکان داره شیر خشک ندید. اسمی چیه؟ آیدا من می‌دونم جان جان چی؟
[03:25:33.000 --> 03:25:43.000]  بابا چی؟ بابا من شیر خشک پیش می‌ذارم خیلی بچه بردن اینجور شد چون کمکی بهش می‌دادم.
[03:25:43.000 --> 03:25:51.000]  بچه امتنان بسیار دوزهاش تنبر شده بردن شکمش بستر شده کدید پنج ماه شده.
[03:25:51.000 --> 03:25:53.000]  دو ماه شیر...
[03:25:53.000 --> 03:26:05.000]  شربت و شیاف اونا می‌رون نیستن بگیر بیا تا جایی که ممکنه شیر مادر رو بیشتر بگه آب شیر مادر نرم می‌کنه هر نوع شیر خشک سفت می‌کنه خانم گرجی.
[03:26:05.000 --> 03:26:08.000]  شیر خشک خشک نده.
[03:26:08.000 --> 03:26:11.000]  اگه شیر خود کافیه شیر خشک نده.
[03:26:11.000 --> 03:26:14.000]  بچه برست نمی‌مونه چون شیرم کمه.
[03:26:14.000 --> 03:26:16.000]  کمه؟ خیلی.
[03:26:16.000 --> 03:26:27.000]  این دارو رو بیاد من ببینم یه داروی گیاهی هم پشت نسخه می‌نویسیم اگر با این‌ها خوب شد که هیچ همین رو ادامه می‌دید وگرنه اون داروی گیاهی دیگه‌ش.
[03:26:27.000 --> 03:26:29.000]  بعد این گیاهی چی رو براش بگیرم؟
[03:26:29.000 --> 03:26:33.000]  آیده ها نه ببینید اگر بی‌خوابی داره براش بگیرم.
[03:26:33.000 --> 03:26:35.000]  داره چون همیشه استفاده می‌کنیم.
[03:26:35.000 --> 03:26:43.000]  ببینید فلوس براش بگیر از تاری‌ها داره مثل قهقی چوبانه این دارو رو اصلاً وزن نگرفتیم.
[03:26:43.000 --> 03:26:46.000]  این‌ها مثل نفخش بوده و اونا قبلت...
[03:26:46.000 --> 03:26:49.000]  اونو برای نفخش هم بنویسم؟
[03:26:49.000 --> 03:26:50.000]  بله، نفخ هم دارم.
[03:26:50.000 --> 03:26:59.000]  این شربت ائورانی رو براش بگیر هر هشت ساعت یک قطره دائمی کنه بی‌قراری شدید داره یا کمه؟
[03:26:59.000 --> 03:27:01.000]  دیشب هم خیلی شده.
[03:27:01.000 --> 03:27:13.760]  فقط دیشب هم خیلی شده؟ خب، دیشب هم شکمش کار نکرد خود این حبوبات، نخود، لوبیا، ماشالله از درگاه حبوبات، لبنیات گاوی، ماست، شیر، پنیر، کشت اینجا اون‌ها رو بگیر بیار بگیرم بیارم.
[03:27:13.760 --> 03:27:20.660]  آره این داروها اینجا نمیدونی آره داروها رو بگیر آره داروها رو از داروخانه بگیر بیار من.
[03:27:20.660 --> 03:27:21.460]  حتماً آره بیار.
[03:40:30.000 --> 03:40:31.000]  خیلی برده؟
[03:40:31.000 --> 03:40:32.000]  سرفه‌های شدید.
[03:40:32.000 --> 03:40:33.000]  برده؟
[03:40:33.000 --> 03:40:34.000]  خس‌خس.
[03:40:34.000 --> 03:40:35.000]  برده؟
[03:40:35.000 --> 03:40:36.000]  ازش بینیش هم.
[03:40:36.000 --> 03:40:39.000]  یه روز بیدار هم همه دارم وقتی خس‌خس می‌کنه مثلاً آبریزش بینی‌اش.
[03:40:39.000 --> 03:40:40.000]  تب اینا چی؟
[03:40:40.000 --> 03:40:42.000]  تب اینا زیاد نکرده.
[03:40:42.000 --> 03:40:45.000]  و خس‌خس سینه؟ دارم چند ماهشه؟
[03:40:45.000 --> 03:40:51.000]  اونا بود امروز بیدار دو ماهشه واکسن کسانی من بردمش و براش.
[03:40:51.000 --> 03:40:53.000]  واکسن دو ماهگی؟
[03:40:53.000 --> 03:40:55.000]  در روز سه روز پیشم.
[03:40:55.000 --> 03:41:01.000]  خب شما بالا بسته؟ بسترش نمیشه؟
[03:41:01.000 --> 03:41:09.000]  شکمش هم کار کرده؟
[03:41:25.000 --> 03:41:41.220]  سرش هم گرفته سرفه‌ی شدیدی داره.
[03:41:41.220 --> 03:41:48.620]  سرفه‌ی شدید میده خب بیمه هستید.
[03:41:48.620 --> 03:41:51.380]  بر خواب تر ترانسات.
[03:41:51.380 --> 03:41:55.580]  یک میره خواهی چک کنی؟ رو هستی؟ وقت بیاد؟
[03:41:55.580 --> 03:41:59.320]  تو آقا میاد شد برای ما بیاد.
[03:41:59.320 --> 03:42:05.320]  خب، پس من فیلم بیمه می‌نویسم اون خوش‌کنندهش روزی یک و نیم سی‌سی.
[03:42:05.320 --> 03:42:09.320]  حالا نه.
[03:42:09.320 --> 03:42:10.320]  فامیل‌تون؟
[03:42:10.320 --> 03:42:11.320]  از دیگر آبشونه.
[03:42:11.320 --> 03:42:13.320]  از دیگر؟
[03:42:13.320 --> 03:42:17.320]  نیست به بس خوره نیست نه نه نه نه شایگان.
[03:42:17.320 --> 03:42:27.320]  اون خشک‌کننده‌شو آب می‌ریزی آزیترومایسین کچی آب می‌ریزی روزی یک و نیم سی‌سی بهش می‌بینی.
[03:42:27.320 --> 03:42:31.320]  هر روز یک و نیم سی‌سی.
[03:42:31.320 --> 03:42:35.320]  که ایجاد؟ این رو هم سمیدی؟
[03:42:35.320 --> 03:42:39.320]  شربت چیز داده بوده مطلع پلارژین هست یه دفعه.
[03:42:39.320 --> 03:42:43.320]  خب داری؟ از همون دو روز می‌دم.
[03:42:43.320 --> 03:42:45.320]  وقتی می‌دم می‌گم سرفه‌هاش کمترونی شد.
[03:42:45.320 --> 03:42:50.320]  خب پلارژین هنوز دوباره نوشتم اگه داری خط بزنید من دارم من از این داریم داری؟ این داریم.
[03:42:50.320 --> 03:42:51.320]  دیگه جا گذاشته بود.
[03:42:51.320 --> 03:42:52.320]  باشی.
[03:42:55.320 --> 03:42:58.320]  همونو با خشک‌کن یه جا بدن.
[03:42:58.320 --> 03:43:07.320]  اونو با خشک‌کننده یه شربت هم برای سرفه‌اشگاه یک نیزینه نوشتم به جا این دارو بشنا یه دارو برد می‌سیرین یک یک‌ونیم.
[03:43:07.320 --> 03:43:10.320]  بس واسه نفخش هم یک چیز دارم.
[03:43:10.320 --> 03:43:11.320]  ائورانی بده.
[03:43:11.320 --> 03:43:13.320]  ائورانی تصمیم نداشته باشی.
[03:43:13.320 --> 03:43:21.320]  این شربت دیگه خوبه؟ اگر می‌دیم خوبه همونو بده اوه اگه که دستشویی می‌کنه آقای دختر.
[03:43:21.320 --> 03:43:23.320]  خوبه از اون روزه بگیر.
[03:43:23.320 --> 03:43:27.320]  یه شربت داروی گیاهی فلوس هست از عطاری بگیر.
[03:43:27.320 --> 03:43:29.320]  چوب‌مانند قهوه‌ایه.
[03:43:29.320 --> 03:43:31.320]  یه تکه‌ش تو آب له کن به بچه می‌دی.
[03:43:31.320 --> 03:43:33.320]  چند اون دوتا بچه همون.
[03:43:33.320 --> 03:43:35.320]  تا یک سالگی یه پماد داشت.
[03:43:35.320 --> 03:43:39.320]  آره بهش فلوس بده بنا دادی.
[03:43:39.320 --> 03:43:41.320]  سیاه‌دونه هم بکنن.
[03:43:41.320 --> 03:43:49.320]  از این شربت‌های روغن کرچک هم هست در خانه داره توش آب قاطی کن روزی دو بار می‌تونی بدی.
[03:43:49.320 --> 03:43:54.320]  بخوای اسمش رو می‌دی؟ بگم نه بسیار دلپیچی گرینی فقط بخوای در شبانه‌روز بازم می‌دیم.
[03:43:54.320 --> 03:43:57.320]  اون بچه فلوس می‌دادی آروم بود؟
[03:43:57.320 --> 03:43:59.320]  اصلا ندادم.
[03:43:59.320 --> 03:44:01.320]  ندادی خب فلوس بده؟
[03:44:01.320 --> 03:44:05.320]  ولی بسیار همون که هر نداری دادم تا اون موقعی که راه افتاد.
[03:44:05.320 --> 03:44:06.320]  بهتر شد.
[03:44:06.320 --> 03:44:18.320]  الان این ببین روغن کرچکه باید توش آب قاطی کنید رقیق بشه خانم غزی روزی دو بار دو بار یه پاشوخون مربع کنید این آزاده این.
[03:44:18.320 --> 03:44:21.320]  آزاد از عطاری بگیره؟ نه اینو در خانه هم داره.
[03:44:21.320 --> 03:44:23.320]  از طریق فروز می‌گیره.
[03:44:23.320 --> 03:44:26.320]  من هر روز بهش گرمی که رو اون شربت فروز می‌دم.
[03:44:26.320 --> 03:44:29.320]  اشکال نداره خوبه نه نه اشکال نداره.
[03:44:29.320 --> 03:44:30.320]  خوبه.
[03:44:30.320 --> 03:44:35.320]  دارو براش بردم؟ اینو با برگه از پیر برم بگیرم.
[03:44:35.320 --> 03:44:36.320]  برم بگیرم.
[03:44:36.320 --> 03:44:53.320]  جان؟ آره بخشت یک می‌اد در اینجا ده دقیقه یه روپ دیگه، یه روپ دیگه می‌اد سپن خب ببین چه؟ اینو توش آب قاتی می‌کنی برای کار کردنش مرگست بیار الان خودش بیار نمی‌باش.
[03:44:57.320 --> 03:45:00.320]  بیار سیاه‌دونه کوچه‌ش بشون.
[03:45:00.000 --> 03:45:20.000]  این را با آب مخلوط می‌کنید تا خط نشان، روزی دو بار می‌دهید. نوشدارو پس از مرگ سهراب، دقیق کار کردن شکمش شده، این را هر هشت ساعت پشت سر هم داده، این را هر هشت ساعت مصرف کنید، این شیاف است، اگر شکمش کار نکند روزی یک عدد می‌توانید استفاده کنید، آره آره بیرون، الان هم اگر کار نکرد یک عدد بزنید، خوب؟
[03:45:20.000 --> 03:45:22.000]  خوش‌تان را ببرم
[03:45:22.000 --> 03:45:24.000]  خوش‌تان را ببرم
[03:45:24.000 --> 03:45:26.000]  [... repetitive background audio / music ...]
[03:46:48.000 --> 03:47:17.980]  موسیقی در مطب پزشکی
[03:47:48.000 --> 03:49:47.980]  موسیقی در مطب پزشکی [... repetitive background audio / music ...] موسیقی در مطب، درسته.
[03:50:00.000 --> 03:50:29.980]  موسیقی در مطب پزشکی
[03:51:00.000 --> 03:51:29.980]  موسیقی در مطب پزشکی
[03:52:20.000 --> 03:52:49.980]  موسیقی در مطب پزشکی
[03:53:50.000 --> 03:53:56.000]  زمانی که شرایط ثابت شد یعنی کتباً و همین‌طور توی دو ماه ورودی رو به تقریب انجام داده است.
[03:54:00.000 --> 03:54:02.000]  این از یک پروتکلی است که ما انجام داده‌ایم.
[03:54:03.000 --> 03:54:59.940]  مولانا یه نصیحت داره، می‌گه سه تا چیز رو نگذار مردم بفهمند. عجیب اینه که کل نصیحت‌شون در یه رجاز داره و عجیب‌تر می‌گه برای توصیف رو موضوع داشت و سه تا کلمه همه ما رو باید استفاده کنند، می‌گه در بیان این سه کم، جمع لفظ از ذهاب و از ذهب و از مذهب. می‌گه در همه موارد سه تا چیز رو ما مردم نباید صحبت کنیم، نگذار مردم از کار توی سه تا چیز باخبر بشوند: ذهاب و ذهب و مذهب. اما این سه تا چی‌ست؟ می‌گن وسیله ذهاب و ذهب برای همه؛ ذهاب به نبودن، ذهاب به رفتن، از ذهاب یعنی مسیری که تو زندگی می‌خوای بری یعنی هدفی که تو سرته. ذهب یعنی طلا یا ثروت؛ چرا همیشه ذهب یعنی رفتنه؟ چون ثروت رفتنیه، نمی‌مونی. مذهب هم یعنی اعتقادات، راهی که اعتقاد داری، درسته؟
